1331,7348,Sgr,286.64,-18.38,3.97
1332,7352,Dra,55.01,80.7,4.45
1333,7371,Dra,3.38,81.83,4.59
1334,7372,Cyg,299.66,50.92,4.97
1335,7377,Aql,293.64,24.82,3.36
1336,7387,Aql,293.43,22.04,4.72
1337,7405,Vul,299.51,45.86,4.45
1338,7417,Cyg,301.25,48.97,3.14
1339,7420,Cyg,317.97,71.45,3.78
1340,7424,Tel,287.47,-26.09,4.9
1341,7426,Cyg,304.27,55.2,4.74
1342,7429,Aql,296.81,28.66,4.45
1343,7437,Vul,299.9,40.79,4.99
1344,7440,Sgr,291.85,-3.26,4.6
1345,7446,Aql,294.85,14.35,4.96
1346,7447,Aql,295.84,20.01,4.36
1347,7462,Dra,30.29,80.92,4.69
1348,7469,Cyg,318.64,69.62,4.47
1349,7478,Cyg,304.93,50.62,4.7
1350,7479,Sge,301.07,38.79,4.38
1351,7488,Sge,301.21,38.22,4.38
1352,7515,Sgr,294.92,1.41,4.86
1353,7517,Cyg,310.17,57.21,4.89
1354,7525,Aql,300.94,31.24,2.72
1355,7528,Cyg,316.25,64.41,2.87
1356,7534,Cyg,308.91,53.63,4.99
1357,7536,Sge,303.39,38.91,3.81
1358,7546,Sge,304.04,39.42,5
1359,7557,Aql,301.78,29.3,0.76
1360,7564,Cyg,309.88,52.6,4.24
1361,7565,Vul,305.79,42.66,4.96
1362,7570,Aql,300.43,21.52,3.9
1363,7581,Sgr,292.56,-20.66,4.13
1364,7582,Dra,32.69,79.49,3.84
1365,7590,Pav,283.53,-50.89,3.96
1366,7592,Vul,307.04,43.94,4.58
1367,7595,Aql,302.63,28.72,4.68
1368,7597,Sgr,295.85,-5.42,4.7
1369,7602,Aql,302.42,26.66,3.72
1370,7604,Sgr,295.92,-6.32,4.5
1371,7613,Cyg,314.87,57.5,4.95
1372,7615,Cyg,312.93,54.27,3.93
1373,7618,Sgr,296.56,-5.46,4.82
1374,7619,Cyg,329.4,69.98,4.92
1375,7623,Sgr,294.87,-14.39,4.37
1376,7633,,343.38,74.84,4.96
1377,7635,Sge,307.04,39.19,3.47
1378,7650,Sgr,297.07,-7.11,4.54
1379,7652,,295.07,-17.15,4.77
1380,7653,Vul,310.85,46.99,4.65
1381,7659,,296.51,-11.43,4.99
1382,7665,Pav,287.61,-44.7,3.56
1383,7673,Tel,292.02,-31.85,4.97
1384,7685,Dra,20.36,78.16,4.5
1385,7708,Cyg,318.29,54.99,4.93
1386,7710,Aql,304.91,18.73,3.22
1387,7724,Aql,310.11,34.08,4.95
1388,7730,Cyg,328.04,63.69,4.83
1389,7735,Cyg,328.07,63.6,3.8
1390,7736,Cyg,319.91,54.57,4.99
1391,7739,,314.23,43.98,4.77
1392,7740,Cyg,343.4,71.58,4.3
1393,7744,Vul,315.36,46.05,4.52
1394,7747,Cap,303.77,6.99,4.27
1395,7750,Cep,63.08,75.49,4.39
1396,7751,Cyg,329.79,64.29,3.98
1397,7754,Cap,303.86,6.93,3.58
1398,7763,Cyg,321.78,55.45,4.82
1399,7773,Cap,304.43,6.58,4.76
1400,7776,Cap,304.05,4.59,3.08
1401,7790,Pav,293.82,-36.27,1.94
1402,7796,Cyg,324.84,57.12,2.23
1403,7806,Cyg,320.03,49.57,4.44
1404,7822,Cap,305.16,1.2,4.81
1405,7831,Aql,309.05,15.63,4.91
1406,7834,Cyg,320.71,47.45,4.01
1407,7844,Cyg,336.01,64.04,4.95
1408,7848,Pav,293.86,-40.32,4.76
1409,7850,Cep,4.86,73.93,4.22
1410,7852,Del,314.06,29.07,4.04
1411,7859,Pav,293.75,-41.3,4.88
1412,7866,Cyg,324.91,51.61,4.63
1413,7869,Ind,299.1,-27.75,3.11
1414,7871,Del,315.76,32.15,4.69
1415,7873,Aql,310.92,15.5,4.89
1416,7882,Del,316.34,31.92,3.63
1417,7884,Aql,311.72,16.79,4.33
1418,7891,Vul,319.11,38.13,4.82
1419,7906,Del,317.38,33.02,3.77
1420,7913,Pav,292.49,-45.95,3.42
1421,7920,Ind,298.67,-32.49,4.51
1422,7924,Cyg,335.33,59.91,1.25
1423,7928,Del,318.12,31.94,4.44
1424,7936,Cap,307.16,-7.03,4.13
1425,7939,Vul,322.68,41.47,4.91
1426,7942,Cyg,325.67,46.48,4.23
1427,7948,Del,319.37,32.7,4.27
1428,7949,Cyg,327.75,49.42,2.46
1429,7950,Aqr,311.72,8.08,3.77
1430,7951,Aqr,312.96,12.38,4.44
1431,7952,Ind,301.66,-27.34,4.89
1432,7955,,354.59,69.16,4.52
1433,7956,,328.28,49.71,4.92
1434,7957,Cep,4.68,71.78,3.43
1435,7963,Cyg,329.75,51.61,4.54
1436,7965,Mic,305.63,-15.45,4.9
1437,7977,Cyg,338.43,59.93,4.86
1438,7980,Cap,307.96,-8.96,4.12
1439,7986,Ind,297.79,-39.16,3.65
1440,7990,Aqr,313.06,8.24,4.75
1441,7995,Vul,325.61,42.59,4.57
1442,8001,Cyg,337.92,58.06,4.77
1443,8028,Cyg,336.14,54.91,3.94
1444,8039,Mic,308.43,-14.67,4.67
1445,8047,Cyg,343.09,60.08,4.75
1446,8060,Cap,312.74,-2.99,4.84
1447,8075,Cap,313.84,-0.59,4.07
1448,8079,Cyg,340.8,56.58,3.73
1449,8080,Cap,311.84,-8.1,4.49
1450,8089,Cyg,345.1,59.54,4.6
1451,8093,Aqr,316.4,4.76,4.52
1452,8097,Equ,323.43,25.18,4.68
1453,8115,Cyg,333.04,43.69,3.21
1454,8123,Equ,324.44,24.73,4.49
1455,8130,Cyg,338.61,50.55,3.73
1456,8131,Equ,323.12,20.12,3.9
1457,8135,Mic,311.93,-15.65,4.71
1458,8140,Ind,304.2,-35.78,4.39
1459,8143,Cyg,340.35,51.49,4.24
1460,8146,Cyg,337.26,47.47,4.42
1461,8151,Mic,309.53,-24.01,4.82
1462,8154,Cyg,344.51,55.31,5
1463,8162,Cep,12.78,68.91,2.45
1464,8167,Cap,317.68,-1.37,4.27
1465,8173,Peg,330.31,33.28,4.09
1466,8181,Pav,298.61,-46.97,4.22
1467,8204,Cap,316.94,-6.99,3.74
1468,8213,Cap,317.58,-6.57,4.5
1469,8225,Peg,334.13,36.14,4.57
1470,8232,Aqr,323.39,8.62,2.89
1471,8238,Cep,35.55,71.15,3.23
1472,8252,Cyg,350.14,55.19,4.02
1473,8254,Oct,289.69,-57.78,3.76
1474,8255,Cyg,344.3,49.1,4.91
1475,8260,Cap,320.2,-4.98,4.68
1476,8264,Aqr,324.12,5.96,4.69
1477,8278,Cap,321.79,-2.56,3.67
1478,8279,Cep,14.97,66.77,4.73
1479,8288,Cap,321.64,-4.84,4.73
1480,8301,Cyg,358.28,58.88,4.67
1481,8305,PsA,317.25,-18.34,4.34
1482,8308,Peg,331.88,22.1,2.39
1483,8309,Cyg,340.46,39.5,4.73
1484,8313,Peg,335,29.03,4.35
1485,8315,Peg,338.93,36.64,4.12
1486,8316,Cep,9.71,64.19,4.08
1487,8317,Cep,38.53,70.28,4.57
1488,8322,Cap,323.54,-2.6,2.83
1489,8334,Cep,14.35,65.48,4.29
1490,8335,Cyg,357.18,56.94,4.24
1491,8353,Gru,317.42,-23.05,3.01
1492,8368,Ind,309.8,-39.46,4.4
1493,8383,,21.14,65.86,4.9
1494,8387,Ind,309.63,-41.41,4.69
1495,8402,Aqr,332.11,9.16,4.69
1496,8411,Gru,318.94,-25.97,4.46
1497,8413,Peg,335.31,15.69,4.84
1498,8414,Aqr,333.35,10.66,2.94
1499,8417,Cep,24.22,65.75,4.29
1500,8418,Aqr,328.72,-2.08,4.25
1501,8425,Gru,315.91,-32.91,1.71
1502,8430,Peg,344.41,34.26,3.76
1503,8431,PsA,322.12,-20.08,4.5
1504,8433,PsA,321.7,-21.07,4.99
1505,8447,PsA,322.66,-19.81,4.92
1506,8450,Peg,336.83,16.34,3.55
1507,8454,Peg,349.55,40.98,4.29
1508,8465,Cep,13.96,61.15,3.35
1509,8468,Cep,42.94,68.44,4.79
1510,8485,,354.93,46.3,4.49
1511,8486,Gru,320,-28.34,4.79
1512,8494,Cep,13.05,59.94,4.19
1513,8498,Lac,354.01,44.4,4.15
1514,8499,Aqr,333.26,2.71,4.16
1515,8502,Tuc,309.67,-45.4,2.86
1516,8518,Aqr,336.71,8.24,3.84
1517,8522,Peg,349.5,35.56,4.81
1518,8523,Lac,2.25,51.3,4.56
1519,8538,Lac,8.63,55.56,4.44
1520,8539,Aqr,338.6,10.47,4.64
1521,8540,Tuc,307.17,-49.91,4.48
1522,8541,Lac,5.87,53.32,4.58
1523,8551,Peg,340.47,13.31,4.8
1524,8556,Gru,321.6,-31.35,3.97
1525,8558,Aqr,338.91,8.85,4.59
1526,8559,Aqr,338.91,8.85,4.42
1527,8560,Gru,321.57,-31.61,4.11
1528,8571,Cep,17.61,59.54,3.75
1529,8572,Lac,5.23,51.41,4.37
1530,8573,Aqr,335.39,-1.23,4.81
1531,8576,PsA,327.18,-21.37,4.29
1532,8579,Lac,1.44,47.54,4.51
1533,8582,Tuc,310.5,-47.79,4.81
1534,8585,Lac,8.14,53.29,3.77
1535,8597,Aqr,340.4,8.15,4
1536,8613,Lac,10.72,53.68,4.63
1537,8622,Lac,0.37,43.2,4.89
1538,8628,PsA,331.33,-17.27,4.18
1539,8630,Oct,288.02,-62.65,4.15
1540,8632,Lac,4.62,47.5,4.46
1541,8634,Peg,346.15,17.68,3.41
1542,8636,Gru,322.33,-35.43,2.11
1543,8641,Peg,354.91,34.42,4.79
1544,8644,Gru,325.41,-30.61,4.85
1545,8649,Aqr,335.24,-9.96,4.69
1546,8650,Peg,355.71,35.11,2.95
1547,8655,Gru,318.79,-41.46,4.85
1548,8665,Peg,347.95,18.4,4.19
1549,8667,Peg,353.05,28.8,3.93
1550,8675,Gru,320.73,-39.79,3.49
1551,8679,Aqr,338.6,-5.66,3.98
1552,8684,Peg,354.39,29.39,3.48
1553,8694,Cep,33.24,62.62,3.54
1554,8695,PsA,331.33,-23.65,4.46
1555,8698,Aqr,341.58,-0.39,3.74
1556,8699,Lac,6.38,45.56,4.94
1557,8702,,72.57,67.77,4.74
1558,8709,Aqr,338.87,-8.19,3.28
1559,8717,Peg,348.57,14.49,4.9
1560,8720,PsA,332.19,-23.64,4.21
1561,8726,,12.79,50.4,4.94
1562,8728,PsA,333.86,-21.14,1.16
1563,8747,Gru,321.93,-41.99,4.12
1564,8748,,75.68,67.53,4.72
1565,8752,,21.17,55.6,5
1566,8762,And,7.78,43.75,3.62
1567,8773,Psc,348.58,9.05,4.52
1568,8775,Peg,359.37,31.14,2.42
1569,8780,And,14.65,49.9,4.66
1570,8781,Peg,353.49,19.41,2.48
1571,8787,Gru,328.84,-34.44,4.28
1572,8789,Aqr,338.34,-16.59,4.48
1573,8795,Peg,351.56,13.88,4.51
1574,8796,Peg,358.8,28.47,4.74
1575,8797,Cas,25.37,56.78,4.85
1576,8812,Aqr,340.02,-14.49,3.64
1577,8817,Aqr,339.58,-15.71,4.68
1578,8819,Cep,53.55,65.56,4.42
1579,8820,Gru,328.5,-36.25,3.89
1580,8830,And,15.73,48.58,4.53
1581,8834,Aqr,347.14,-1.05,4.22
1582,8841,Aqr,346.31,-4,4.25
1583,8848,Tuc,320.44,-47.85,3.99
1584,8852,Psc,351.45,7.26,3.7
1585,8858,Aqr,346.73,-4.28,4.4
1586,8860,And,16.42,47.77,4.86
1587,8863,Scl,337,-25.69,4.41
1588,8865,Aqr,346.8,-4.78,4.98
1589,8872,Cep,40,61.4,4.76
1590,8880,Peg,1.05,25.57,4.6
1591,8892,Aqr,343.46,-14.79,3.98
1592,8904,Cas,31.97,57.19,4.98
1593,8905,Peg,1.98,24.8,4.4
1594,8906,Aqr,343.91,-15.57,4.39
1595,8911,Psc,352.9,4.43,4.94
1596,8916,Psc,355.19,9.03,4.3
1597,8923,Peg,358.09,14.76,4.56
1598,8926,,28.16,54.07,4.91
1599,8937,Scl,337.24,-31.71,4.37
1600,8939,Aqr,345.4,-16.52,4.72
1601,8943,Peg,7.91,31.03,4.98
1602,8949,Phe,334.91,-36.12,4.71
1603,8959,,333.64,-38.86,4.74
1604,8961,And,18.29,43.78,3.82
1605,8965,And,16.08,41.03,4.29
1606,8968,Aqr,349.67,-11.04,5
1607,8969,Psc,357.64,7.15,4.13
1608,8974,Cep,60.09,64.67,3.21
1609,8976,And,17.3,41.72,4.14
1610,8982,Aqr,348.61,-14.51,4.83
1611,8984,Psc,356.59,3.42,4.51
1612,8988,Aqr,350.2,-11.62,4.51
1613,8997,Peg,9.1,28.3,4.93
1614,9003,And,19.94,42.95,4.95
1615,9008,Cas,31.05,52.68,4.87
1616,9016,Scl,345.57,-24.56,4.57
1617,9045,Cas,31.05,51.17,4.54
1618,9062,Tuc,320.1,-55.58,5
1619,9064,Peg,10.08,23.16,4.66
1620,9066,,26.19,45.94,4.8
1621,9067,Psc,358.28,-3.13,4.86
1622,9071,Cas,30.13,49.41,4.88
1623,9072,Psc,2.58,6.36,4.01
1624,9076,Tuc,318.77,-56.65,4.5
1625,9084,Oct,300.09,-63.49,4.78
1626,9089,Psc,358.05,-5.71,4.41
1627,9098,Cet,353.77,-16.24,4.56
1628,9103,Cet,356.81,-10.08,4.98
